"No","회계연도","지역명","자치단체코드","자치단체명","행사축제명","사업내용","총비용","사업수익","순원가","개최시작일자","개최종료일자"
"92","2023","대구","2714000","대구남구","대구앞산축제(제28회대덕제)","무대공연, 체험부스, 부대행사 및 연계행사","359986190","0","359986190","20230505","20230506"
"93","2023","대구","2715000","대구북구","금호강 바람소리길 축제","축하공연, 유아·대학생·청년작가 전시회, 주민 체험프로그램, 청년 e스포츠 대회 등","469442320","0","469442320","20230915","20230917"
"94","2023","대구","2716000","대구수성구","수성못 페스티벌","○ 대표 프로그램 : 주제공연 ‘희망수성, 내일을 향하여’, 개막축하 수상음악회, 퓨전국악 콘서트
○ 거리예술공연 : 초청공연, 시민예술가 버스킹
○ 참여/체험행사 : 포토존, 플레이아트존
○ 기타프로그램 : 생활예술동아리 경연대회, 사생실기대회, 청소년 댄스가요제","436612280","10000000","426612280","20230922","20230924"
"95","2023","대구","2716000","대구수성구","수성빛예술제","○ 주민이 직접 참여하는 빛 작품 제작 및 전시
○ 주제 콘텐츠 발굴 및 수상무대 메인작품 기획
○ 설치미술 전문작가, 지역대학교와 연계한 청년작가의 작품 전시
○ 드론아트쇼  3회 진행(개막식, 성탄전야, 연말)","598603900","0","598603900","20231222","20231231"
"96","2023","대구","2771000","대구달성군","100대 피아노콘서트","100대 피아노협연, 다양한 장르의 아티스트 공연 등","628187459","0","628187459","20230923","20230924"
"97","2023","대구","2771000","대구달성군","달성대구현대미술제","실내외 국제미술제","802014210","0","802014210","20230915","20231015"
"98","2023","인천","2800000","인천본청","인천상륙작전 기념주간 행사","제73주년 인천상륙작전 기념주간 행사 개최
-함상기념식 및 재연행사, 호국보훈 거리행진, 평화문화공연, 참전국 주요인사 초청행사, 국제평화컨퍼런스, 인천국제안보회의, 시민참여행사 등","731942910","0","731942910","20230914","20230919"
"99","2023","인천","2811000","인천중구","인천개항장문화재야행","8야(夜)를 테마로 한 문화재 및 문화시설 야간 무료개방, 도보탐방, 근대문화 체험, 공연 등","1052556482","736789541","315766941","20230826","20231022"
"100","2023","인천","2812000","인천동구","화도진축제","○ 장소: 동인천역 북광장 등 일원
○ 주요행사
  - 공식행사: 어영대장축성행렬 등
  - 문화공연: 개막주제공연 등
  - 주민참여행사: 구민노래자랑 등
  - 체험행사: 동구관광콘텐츠체험 등
  - 부대행사: 조선시대 마을체험존 등
  - 경관조성: 일루미네이션/상징물등 등","399814200","199724200","200090000","20230519","20230520"
"101","2023","인천","2812000","인천동구","화도진스케이트장 조성","동인천역 북광장에 화도진스케이트장 조성 운영","594200000","0","594200000","20231220","20240215"
"102","2023","인천","2815000","인천남동구","소래포구축제","대하,꽃게낚시 등 수산물 체험행사, 다양한 부스 프로그램 및 문화공연","628646970","29315510","599331460","20230915","20230917"
"103","2023","인천","2816000","인천부평구","부평풍물대축제","○ 사전 홍보 공연(3회) : (9. 2. 토) 영성공원, (9. 9. 토) 마장공원, (9. 16. 토) 부평역 교통광장
○ 기원제 및 제24회 동 풍물단 발표회 : (9. 22.) 신트리공원
○ 제24회 전국학생풍물 경연대회 : (9. 23. ~ 9. 24.) 부평역 교통광장
○ 거리 축제 : (9. 23. ~ 9. 24.) 부평대로 및 부평문화로
    - 창작연희 및 전통연희 공연, 퍼레이드, 개․폐막 공연, 체험행사 등","703710000","200000000","503710000","20230922","20230924"
"104","2023","인천","2816000","인천부평구","각종 체육활동 운영지원(성인지예산)","- 전국 생활체육대회 출전 지원
- 전국체전(장애인 체전) 등 선수단 지원
- 구청장기(배) 생활체육 종목별 대회 지원
- 협회장기(배) 생활체육 종목별대회 지원","309532800","0","309532800","20230101","20231231"
"105","2023","광주","2900000","광주본청","광주세계김치축제","ㅇ일      시 : 2023. 11. 3.(금) ~ 11. 6.(월) / 4일간
ㅇ장      소 : 상무시민공원 일원
ㅇ행사내용 : 천인의밥상, 김치관련전시, 경연, 체험 및 김치마켓 등","1163876000","0","1163876000","20231103","20231106"
"106","2023","광주","2900000","광주본청","광주ACE Fair","전시회, 수출상담회, 국제학술행사, 특별행사 등","1750151936","879002536","871149400","20230914","20230917"
"107","2023","광주","2900000","광주본청","광주디자인비엔날레","본전시, 특별전, 학술행사, 디자인비즈니스 등","3299751870","0","3299751870","20230907","20231107"
"108","2023","광주","2900000","광주본청","광주미디어아트 페스티벌","○ 광장축제  : 미디어아트 퍼포먼스, 뮤직나이트 등
○ 기획전시 : 작가 41팀, 작품 42개 국제전시 포함
○ 시민 공모전 : 개인, 단체 미디어아트 작품 공모하여 창의벨트 하드웨어에 상영
○ 국제포럼, 학술세미나, 미디어스팟 등","1258100000","0","1258100000","20231012","20231015"
"109","2023","광주","2900000","광주본청","세계인권도시포럼","ㅇ 7개 분야 32개 프로그램 운영
  - 공식행사(3), 전체회의(1), 주제회의(9), 네트워크회의(4), 특별회의(10), 인권교육회의(1), 투어및부대행사(4) 등","549834540","0","549834540","20231004","20231007"
"110","2023","광주","2900000","광주본청","광주비엔날레","국제현대미술전, 파빌리온프로젝트, 시민참여프로그램 등","5000000000","0","5000000000","20230407","20230709"
"111","2023","광주","2900000","광주본청","광주프린지페스티벌","사업명 : 광주프린지페스티벌
일   시 : 2023. 3. ~ 12.
장   소 : 5개 자치구, 518 민주광장, 금남로 일원 등
내   용 : 연극, 마임, 서커스, 마술, 음악, 퍼포먼스 등 예술단체 공연 진행","1287002554","0","1287002554","20230303","20231231"
"112","2023","광주","2900000","광주본청","광주창업페스티벌","❍ 네트워킹․투자유치 : 글로벌 대기업 오픈이노베이션, 투자유치 IR 개최
❍ 전시 : 광주시와 유관기관 창업홍보관, 국내․외 투자사/스타트업 전시부스 운영
❍ 행사 : 민선8기 창업비전 제시 오프닝행사, 스타트업 성장전략 콘퍼런스 개최
❍ 문화확산 : 매월 대기업/투자사간 사전 밋업행사, 대학생 창업프로그램(해커톤) 확대 진행 ","1329927342","0","1329927342","20231102","20231103"
"113","2023","광주","2911000","광주동구","광주문화재야행 동구달빛걸음","8야(夜) 23개 프로그램 운영","341732450","239212715","102519735","20230616","20230617"
"114","2023","광주","2911000","광주동구","광주 버스킹 월드컵(전환사업)","버스킹 오디션 예선 / 본선 / 결승, 환영행사, 프리존 공연, 청소년 버스킹대회, 인디밴드 버스킹데이, 청소년 버스킹데이, 캠퍼스 라이벌전, 축하공연, 거리공연, 관광 프로그램등","1074573170","0","1074573170","20231002","20231009"
"115","2023","광주","2911000","광주동구","문화관광축제 지원(충장축제)(전환사업)","공식행사, 퍼레이드, 전시, 공연, 경연, 체험, 국제교류행사 등","2280666834","995705480","1284961354","20231005","20231009"
"116","2023","광주","2912000","광주서구","영산강 서창들녘 억새축제","○ 6개분야 46종 프로그램
    - 의식행사 2종, 대표프로그램 3종, 무대 프로그램 7종, 상설프로그램 8종, 체험프로그램 7종, 연계행사 9종, 서구홍보부스 10종","372077800","0","372077800","20231006","20231010"
"117","2023","대전","3000000","대전본청","대전사이언스페스티벌","첨단산업과 과학문화가 융합된 과학 종합축제 / 4개 테마, 262개 세부 프로그램 운영
- 과학기술&산업 : 대전기업전, 출연연 성과전시, 과학기술체험, 과학진로탐색
- 과학문화 : 영재페스티벌, 과학자의 정원, 오픈시네마, 버스킹
- 과학의 밤 : 과학콘서트, K-POP 경연, 특수영상 영화제, 열기구
- 연결&만남 : 출연연 탐방, 세계과학문화포럼, 과학기술 특별전, 가을 별축제","1500000000","0","1500000000","20231020","20231022"
"118","2023","대전","3000000","대전본청","전국대회 유치 및 개최","○ 전국대회 개최 : 11개 대회
- 2023년 전국중고농구스토브리그 등 11개 대회, 33,300명 참가","549326445","0","549326445","20230101","20231231"
"119","2023","대전","3000000","대전본청","대전 0시 축제"," 개막행사, 퍼레이드, 공연, 경연, 체험, 마켓, 이벤트 등","2953289000","0","2953289000","20230811","20230817"
"120","2023","대전","3011000","대전동구","2023 대전 동구동락 축제","음식으로 떠나는 세계여행, 야간경관거리, 소제네컷, 대동천 버스킹, 지역상권연계프로그램 등 ","687921000","300000000","387921000","20231006","20231008"
"121","2023","대전","3012000","대전중구","대전효문화뿌리축제","○축 제 명 : 제14회 대전효문화뿌리축제
○기     간 : 2023. 10. 13. ~ 10.15. / 3일간
○장     소 : 뿌리공원 일원
○주     제 : 효통 통하는 세상 "효통 1번가"
○행사내용 : 개.막식, 문중(문화)프로그램, 체험(참여)프로그램 등
○주최/주관 : 대전광역시 중구 / 대전효문화뿌리축제추진위원회
○예 산 액 : 총 1,200,000천원 (구비 : 900,000천원, 시비 : 30,000천원)","1192258000","300000000","892258000","20231013","20231015"
"122","2023","대전","3013000","대전서구","2023 대전 서구힐링 아트페스티벌","o6개 분야 80여개 프로그램 운영
  - 공식행사: 개막식, 폐막식 , 퍼포먼스 등
  - 대표프로그램: 아트마켓, 아트빛터널, 사생대회","1097444660","0","1097444660","20231013","20231015"
"123","2023","대전","3014000","대전유성구","유성국화전시회","·기간 : 2023. 10. 13. ~ 11. 12.
·장소 : 유림공원, 온천공원, 13개동 분산전시 
·대상 : 방문객 일체
·주요 내용
  - 주요 공원 및 도로변
  - 국화 및 국화조형물 전시, 조명특화정원 및 국화정원, 수석 및 국화분재 전시, 각종 연계행사 등","767409480","0","767409480","20231013","20231112"
"124","2023","대전","3014000","대전유성구","유성구 어린이 물놀이장","물놀이 시설·기구(풀장, 워터슬라이드 등) 등 다양한 물놀이 편의 제공","457359430","0","457359430","20230729","20230818"
"125","2023","대전","3014000","대전유성구","2023 유성온천문화축제","공식행사(개폐막식), 온천수신제, 공연, 체험프로그램, 경연 등","582248000","0","582248000","20230512","20230514"
"126","2023","대전","3015000","대전대덕구","대덕거리맥주페스티벌","맥주페스티벌 취소에 따라 상권별 게릴라 버스킹 페스타로 변경 운영
 게릴라 버스킹 공연,  상권 홍보방송 특집 프로그램 제작 및 송출","456500000","0","456500000","20231023","20231210"
"127","2023","대전","3015000","대전대덕구","대덕물빛축제","미디어파사드 및 야간경관 조성, 대청호대덕뮤직페스티벌, 프린지 무대 등","845601000","0","845601000","20230407","20230507"
"128","2023","울산","3100000","울산본청","서머페스티벌","트로트, K-POP 등 장르별 콘서트","553390245","0","553390245","20230805","20230810"
"129","2023","울산","3100000","울산본청","한글문화예술제","대한민국 공모전, 한글과거제, 학술제,공연,전시,한글체험 등","570000000","0","570000000","20231007","20231009"
"130","2023","울산","3100000","울산본청","수요열린예술무대 뒤란","음악중심의 연중 상설 공연 콘서트
지역단체 및 인기 가수 콘서트
계획 : 총20회(실내유료공연 8회)
결과 : 총20회(실내유료공연 8회)","602000000","57668130","544331870","20230329","20231206"
"131","2023","울산","3100000","울산본청","울산공업축제","거리 퍼레이드, 개·폐막식, 문화·예술·체육행사, 부대행사 등","1700000000","0","1700000000","20230601","20230604"
"132","2023","울산","3100000","울산본청","울산 불꽃축제","-행사일 : 2023. 6. 4.(일) 18:30~20:50
-장소 : 동구 일산해수욕장 일원
-사업내용 : 식전 축하공연, 울산불꽃축제 개막퍼포먼스, 드론 라이트쇼, 멀티미디어불꽃쇼 등","700000000","0","700000000","20230604","20230604"
